,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,Species Name,Age,Ethnicity ,Health Status ,Donor ID,Sex,,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,,donor country,,dnr identfier,Male/Female,,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,Species Name,,Ethnicity ,Health Status ,Donor ID,Sex,,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,,donor country,,dnr identfier,Male/Female,,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,Species Name,,Ethnicity ,Health Status ,Donor ID,Sex,,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,,donor country,,dnr identfier,Male/Female,,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,Species Name,,Ethnicity ,Health Status ,Donor ID,Sex,,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,,donor country,,dnr identfier,Male/Female,,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,Species Name,,Ethnicity ,Health Status ,Donor ID,Sex,,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,,donor country,,dnr identfier,Male/Female,,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,species_name,,donor_ethnicity,donor_health_status,donor_id,donor_sex,,biospecimen_class_term_label,sample_type_term_id,sample_type_term_label,phenotype_term_id,phenotype_term_label
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,Species Name,,Ethnicity ,Health Status ,Donor ID,Sex,,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,species_name,,donor_ethnicity,donor_health_status,donor_id,donor_sex,,biospecimen_class_term_label,sample_type_term_id,sample_type_term_label,phenotype_term_id,phenotype_term_label
,,organism id,species_name,,donor_ethnicity,donor_health_status,donor_id,donor_sex,,biospecimen_class_term_label,sample_type_term_id,sample_type_term_label,phenotype_term_id,phenotype_term_label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,,Species ID,Species Name,Age,Ethnicity ,Health Status ,Donor ID,Sex,,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,,organism id,species_name,donor_age,donor_ethnicity,donor_health_status,donor_id,donor_sex,,biospecimen_class_term_label,sample_type_term_id,sample_type_term_label,phenotype_term_id,phenotype_term_label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,,Species ID,Species Name,Age,Ethnicity ,Health Status ,Donor ID,Sex,,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,,organism id,organism name,dnr agee,donor country,,dnr identfier,Male/Female,,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,,Species ID,Species Name,Age,Ethnicity ,Health Status ,Donor ID,Sex,,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,dnr agee,donor country,,dnr identfier,Male/Female,,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,Species Name,Age,Ethnicity ,Health Status ,Donor ID,Sex,,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,dnr agee,donor country,,dnr identfier,Male/Female,,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,Species Name,Age,Ethnicity ,Health Status ,Donor ID,Sex,,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,dnr agee,donor country,,dnr identfier,Male/Female,,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,Species Name,Age,Ethnicity ,Health Status ,Donor ID,Sex,,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
sample_geo_accession,id,,cell_organism,donor_age,ethnicity,disease_state,donr_id,donor_sex,,biosample_type,sample_term_id,tissue,,patient_phenotype
,tumor_id,,,,,cancer_status,donor_identifier,gender,,,,tissue_region,,tissue_subtype
,cell_id,,,,,cancer_type,human_donor,patient_gender,,,,cell_type,,
,,,,,,diagnosis,,cell_sex,,,,tissue_source,,
,,,,,,donor_type,,,,,,tissue_origin,,
,,,,,,disease_status,,,,,,cell_of_origin,,
,,,,,,,,,,,,cells,,
,,,,,,,,,,,,biopsy_tissue,,
,,,,,,,,,,,,tissue_cells,,
,,,,,,,,,,,,tissue_cell_type,,
,,,,,,,,,,,,sorted_cell_type,,
,,,,,,,,,,,,tumor_type,,
,,,,,,,,,,,,tissuetype,,
,,,,,,,,,,,,cell_types,,
,,,,,,,,,,,,cells_type,,
,,,,,,,,,,,,source_tissue,,
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,species_name,donor_age,donor_ethnicity,donor_health_status,donor_id,donor_sex,,biospecimen_class_term_label,sample_type_term_id,sample_type_term_label,phenotype_term_id,phenotype_term_label
Global ID,local ID,Species ID,Species Name,Age,Ethnicity ,Health Status ,Donor ID,Sex,,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,species_name,donor_age,donor_ethnicity,donor_health_status,donor_id,donor_sex,,biospecimen_class_term_label,sample_type_term_id,sample_type_term_label,phenotype_term_id,phenotype_term_label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,Species Name,Age,Ethnicity ,Health Status ,Donor ID,Sex,,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,species_name,donor_age,donor_ethnicity,donor_health_status,donor_id,donor_sex,,biospecimen_class_term_label,sample_type_term_id,sample_type_term_label,phenotype_term_id,phenotype_term_label
,local identifier,organism id,organism name,dnr agee,donor country,,dnr identfier,Male/Female,,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,Species Name,Age,Ethnicity ,Health Status ,Donor ID,Sex,,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,dnr agee,donor country,,dnr identfier,Male/Female,,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,species_name,donor_age,donor_ethnicity,donor_health_status,donor_id,donor_sex,,biospecimen_class_term_label,sample_type_term_id,sample_type_term_label,phenotype_term_id,phenotype_term_label
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,Species Name,Age,Ethnicity ,Health Status ,Donor ID,Sex,,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,dnr agee,donor country,,dnr identfier,Male/Female,,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,,Species ID,Species Name,,Ethnicity ,Health Status ,Donor ID,Sex,,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,,species id,species_name,,donor_ethnicity,donor_health_status,donor_id,donor_sex,,biospecimen_class_term_label,sample_type_term_id,sample_type_term_label,phenotype_term_id,phenotype_term_label
,,organism id,organism name,,donor country,,dnr identfier,Male/Female,,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,species_name,,donor_ethnicity,donor_health_status,donor_id,donor_sex,,biospecimen_class_term_label,sample_type_term_id,sample_type_term_label,phenotype_term_id,phenotype_term_label
Global ID,,Species ID,Species Name,,Ethnicity ,Health Status ,Donor ID,Sex,,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,,species id,name of species,,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,,organism id,organism name,,donor country,,dnr identfier,Male/Female,,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,,Species ID,Species Name,,Ethnicity ,Health Status ,Donor ID,Sex,,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,,donor country,,dnr identfier,Male/Female,,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,species_name,,donor_ethnicity,donor_health_status,donor_id,donor_sex,,biospecimen_class_term_label,sample_type_term_id,sample_type_term_label,phenotype_term_id,phenotype_term_label
globla id,locla id,species id,name of species,,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,species_name,donor_age,donor_ethnicity,donor_health_status,donor_id,donor_sex,,biospecimen_class_term_label,sample_type_term_id,sample_type_term_label,phenotype_term_id,phenotype_term_label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,species_name,donor_age,donor_ethnicity,donor_health_status,donor_id,donor_sex,,biospecimen_class_term_label,sample_type_term_id,sample_type_term_label,phenotype_term_id,phenotype_term_label
globla id,locla id,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,dnr agee,donor country,,dnr identfier,Male/Female,,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
sample_geo_accession,id,,cell_organism,donor_age,ethnicity,disease_state,donr_id,donor_sex,,biosample_type,sample_term_id,tissue,,patient_phenotype
,tumor_id,,,,,cancer_status,donor_identifier,gender,,,,tissue_region,,tissue_subtype
,cell_id,,,,,cancer_type,human_donor,patient_gender,,,,cell_type,,
,,,,,,diagnosis,,cell_sex,,,,tissue_source,,
,,,,,,donor_type,,,,,,tissue_origin,,
,,,,,,disease_status,,,,,,cell_of_origin,,
,,,,,,,,,,,,cells,,
,,,,,,,,,,,,biopsy_tissue,,
,,,,,,,,,,,,tissue_cells,,
,,,,,,,,,,,,tissue_cell_type,,
,,,,,,,,,,,,sorted_cell_type,,
,,,,,,,,,,,,tumor_type,,
,,,,,,,,,,,,tissuetype,,
,,,,,,,,,,,,cell_types,,
,,,,,,,,,,,,cells_type,,
,,,,,,,,,,,,source_tissue,,
,local identifier,organism id,organism name,dnr agee,donor country,,dnr identfier,Male/Female,,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,species_name,donor_age,donor_ethnicity,donor_health_status,donor_id,donor_sex,,biospecimen_class_term_label,sample_type_term_id,sample_type_term_label,phenotype_term_id,phenotype_term_label
globla id,locla id,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,species_name,donor_age,donor_ethnicity,donor_health_status,donor_id,donor_sex,,biospecimen_class_term_label,sample_type_term_id,sample_type_term_label,phenotype_term_id,phenotype_term_label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,species_name,donor_age,donor_ethnicity,donor_health_status,donor_id,donor_sex,,biospecimen_class_term_label,sample_type_term_id,sample_type_term_label,phenotype_term_id,phenotype_term_label
globla id,locla id,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,dnr agee,donor country,,dnr identfier,Male/Female,,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
,local ID,Species ID,Species Name,Age,Ethnicity ,Health Status ,Donor ID,Sex,,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
,locla id,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,species_name,donor_age,donor_ethnicity,donor_health_status,donor_id,donor_sex,,biospecimen_class_term_label,sample_type_term_id,sample_type_term_label,phenotype_term_id,phenotype_term_label
,locla id,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,dnr agee,donor country,,dnr identfier,Male/Female,,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
,local ID,Species ID,Species Name,Age,Ethnicity ,Health Status ,Donor ID,Sex,,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
,locla id,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,dnr agee,donor country,,dnr identfier,Male/Female,,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
,local ID,Species ID,species_name,donor_age,donor_ethnicity,donor_health_status,donor_id,donor_sex,,biospecimen_class_term_label,sample_type_term_id,sample_type_term_label,phenotype_term_id,phenotype_term_label
,locla id,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,species_name,donor_age,donor_ethnicity,donor_health_status,donor_id,donor_sex,,biospecimen_class_term_label,sample_type_term_id,sample_type_term_label,phenotype_term_id,phenotype_term_label
,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
,local ID,Species ID,species_name,donor_age,donor_ethnicity,donor_health_status,donor_id,donor_sex,,biospecimen_class_term_label,sample_type_term_id,sample_type_term_label,phenotype_term_id,phenotype_term_label
,locla id,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,dnr agee,donor country,,dnr identfier,Male/Female,,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
,id,,cell_organism,donor_age,ethnicity,disease_state,donr_id,donor_sex,,biosample_type,sample_term_id,tissue,,patient_phenotype
,tumor_id,,,,,cancer_status,donor_identifier,gender,,,,tissue_region,,tissue_subtype
,cell_id,,,,,cancer_type,human_donor,patient_gender,,,,cell_type,,
,,,,,,diagnosis,,cell_sex,,,,tissue_source,,
,local ID,Species ID,Species Name,Age,Ethnicity ,Health Status ,Donor ID,Sex,,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
,locla id,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,dnr agee,donor country,,dnr identfier,Male/Female,,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,species_name,donor_age,donor_ethnicity,donor_health_status,donor_id,donor_sex,,biospecimen_class_term_label,sample_type_term_id,sample_type_term_label,phenotype_term_id,phenotype_term_label
globla id,locla id,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,species_name,donor_age,donor_ethnicity,donor_health_status,donor_id,donor_sex,,biospecimen_class_term_label,sample_type_term_id,sample_type_term_label,phenotype_term_id,phenotype_term_label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,species_name,donor_age,donor_ethnicity,donor_health_status,donor_id,donor_sex,,biospecimen_class_term_label,sample_type_term_id,sample_type_term_label,phenotype_term_id,phenotype_term_label
globla id,,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,,organism id,organism name,dnr agee,donor country,,dnr identfier,Male/Female,,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
sample_geo_accession,,,cell_organism,donor_age,ethnicity,disease_state,donr_id,donor_sex,,biosample_type,sample_term_id,tissue,,patient_phenotype
,,,,,,cancer_status,donor_identifier,gender,,,,tissue_region,,tissue_subtype
Global ID,,Species ID,species_name,donor_age,donor_ethnicity,donor_health_status,donor_id,donor_sex,,biospecimen_class_term_label,sample_type_term_id,sample_type_term_label,phenotype_term_id,phenotype_term_label
globla id,,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,species_name,donor_age,donor_ethnicity,donor_health_status,donor_id,donor_sex,,biospecimen_class_term_label,sample_type_term_id,sample_type_term_label,phenotype_term_id,phenotype_term_label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,species_name,donor_age,donor_ethnicity,donor_health_status,donor_id,donor_sex,biospecimen_class_term_id,biospecimen_class_term_label,sample_type_term_id,sample_type_term_label,phenotype_term_id,phenotype_term_label
