File type,File format type,Output type,File assembly,Assay,Biosample term name,Biosample type,Biosample organism,Biosample treatments,Biosample genetic modifications methods,Biosample genetic modifications categories,Experiment target,Library made from,Experiment date released,Project,Lab,File download URL
file_type,file_format_type,output_type,file_assembly,assay ,biosample_term_name,biosample_type,biosample_organism,treatments,genetic_modification_methods,biosample_genetic_modification_category,exp target,library source,experiment_date_released,project,lab,url
,,,Assembly,assay type,,,Biosample org,treatment type,Biosample genetic modifications method,genetic modification category,experiment_target,library_made_from,exp_date_released,project_name ,lab_name,file_download_url
,,,,,,,bio organism ,biosample treatment ,,,experiment targets ,library_sourced_from,Date,,,
,,,,,,,,biosample treatment type,,,,,,,,
,,,,,,,,biosample_treatment ,,,,,,,,
File type,File format type,Output type,File assembly,Assay,Biosample term name,Biosample type,Biosample organism,Biosample treatments,Biosample genetic modifications methods,Biosample genetic modifications categories,Experiment target,Library made from,Experiment date released,Project,Lab,File download URL
file_type,file_format_type,output_type,file_assembly,assay ,biosample_term_name,biosample_type,biosample_organism,treatments,genetic_modification_methods,biosample_genetic_modification_category,exp target,library source,experiment_date_released,project,lab,url
,,,Assembly,assay type,,,Biosample org,treatment type,Biosample genetic modifications method,genetic modification category,experiment_target,library_made_from,exp_date_released,project_name ,lab_name,file_download_url
,,,,,,,bio organism ,biosample treatment ,,,experiment targets ,library_sourced_from,Date,,,
,,,,,,,,biosample treatment type,,,,,,,,
,,,,,,,,biosample_treatment ,,,,,,,,
File type,File format type,Output type,File assembly,Assay,Biosample term name,Biosample type,Biosample organism,Biosample treatments,Biosample genetic modifications methods,Biosample genetic modifications categories,Experiment target,Library made from,Experiment date released,Project,Lab,File download URL
file_type,file_format_type,output_type,file_assembly,assay ,biosample_term_name,biosample_type,biosample_organism,treatments,genetic_modification_methods,biosample_genetic_modification_category,exp target,library source,experiment_date_released,project,lab,url
,,,Assembly,assay type,,,Biosample org,treatment type,Biosample genetic modifications method,genetic modification category,experiment_target,library_made_from,exp_date_released,project_name ,lab_name,file_download_url
,,,,,,,bio organism ,biosample treatment ,,,experiment targets ,library_sourced_from,Date,,,
,,,,,,,,biosample treatment type,,,,,,,,
,,,,,,,,biosample_treatment ,,,,,,,,
File type,File format type,Output type,File assembly,Assay,Biosample term name,Biosample type,Biosample organism,Biosample treatments,Biosample genetic modifications methods,Biosample genetic modifications categories,Experiment target,Library made from,Experiment date released,Project,Lab,File download URL
file_type,file_format_type,output_type,file_assembly,assay ,biosample_term_name,biosample_type,biosample_organism,treatments,genetic_modification_methods,biosample_genetic_modification_category,exp target,library source,experiment_date_released,project,lab,url
,,,Assembly,assay type,,,Biosample org,treatment type,Biosample genetic modifications method,genetic modification category,experiment_target,library_made_from,exp_date_released,project_name ,lab_name,file_download_url
,,,,,,,,biosample treatment ,,,experiment targets ,library_sourced_from,Date,,,
,,,,,,,,biosample treatment type,,,,,,,,
,,,,,,,,biosample_treatment ,,,,,,,,
File type,File format type,Output type,File assembly,Assay,Biosample term name,Biosample type,,,Biosample genetic modifications methods,Biosample genetic modifications categories,Experiment target,Library made from,Experiment date released,Project,Lab,File download URL
file_type,file_format_type,output_type,file_assembly,assay ,biosample_term_name,biosample_type,,,genetic_modification_methods,biosample_genetic_modification_category,exp target,library source,experiment_date_released,project,lab,url
,,,Assembly,assay type,,,,,Biosample genetic modifications method,genetic modification category,experiment_target,library_made_from,exp_date_released,project_name ,lab_name,file_download_url
,,,,,,,,,,,experiment targets ,library_sourced_from,Date,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
File type,File format type,Output type,File assembly,Assay,Biosample term name,Biosample type,,,Biosample genetic modifications methods,Biosample genetic modifications categories,Experiment target,Library made from,Experiment date released,Project,Lab,File download URL
file_type,file_format_type,output_type,file_assembly,assay ,biosample_term_name,biosample_type,,,genetic_modification_methods,biosample_genetic_modification_category,exp target,library source,experiment_date_released,project,lab,url
,,,Assembly,assay type,,,,,Biosample genetic modifications method,genetic modification category,experiment_target,library_made_from,exp_date_released,project_name ,lab_name,file_download_url
,,,,,,,,,,,experiment targets ,library_sourced_from,Date,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
File type,File format type,Output type,File assembly,Assay,Biosample term name,Biosample type,,,Biosample genetic modifications methods,Biosample genetic modifications categories,Experiment target,Library made from,Experiment date released,Project,Lab,File download URL
file_type,file_format_type,output_type,file_assembly,assay ,biosample_term_name,biosample_type,,,genetic_modification_methods,biosample_genetic_modification_category,exp target,library source,experiment_date_released,project,lab,url
,,,Assembly,assay type,,,,,Biosample genetic modifications method,genetic modification category,experiment_target,library_made_from,exp_date_released,project_name ,lab_name,file_download_url
,,,,,,,,,,,experiment targets ,library_sourced_from,Date,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
File type,File format type,Output type,File assembly,Assay,Biosample term name,Biosample type,,,Biosample genetic modifications methods,Biosample genetic modifications categories,Experiment target,Library made from,Experiment date released,Project,Lab,File download URL
file_type,file_format_type,output_type,file_assembly,assay ,biosample_term_name,biosample_type,,,genetic_modification_methods,biosample_genetic_modification_category,exp target,library source,experiment_date_released,project,lab,url
,,,Assembly,assay type,,,,,Biosample genetic modifications method,genetic modification category,experiment_target,library_made_from,exp_date_released,project_name ,lab_name,file_download_url
,,,,,,,,,,,experiment targets ,library_sourced_from,Date,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
File type,File format type,Output type,File assembly,Assay,Biosample term name,Biosample type,,,Biosample genetic modifications methods,Biosample genetic modifications categories,Experiment target,Library made from,Experiment date released,Project,Lab,File download URL
file_type,file_format_type,output_type,file_assembly,assay ,biosample_term_name,biosample_type,,,genetic_modification_methods,biosample_genetic_modification_category,exp target,library source,experiment_date_released,project,lab,url
,,,Assembly,assay type,,,,,Biosample genetic modifications method,genetic modification category,experiment_target,library_made_from,exp_date_released,project_name ,lab_name,file_download_url
,,,,,,,,,,,experiment targets ,library_sourced_from,Date,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
File type,File format type,Output type,File assembly,Assay,Biosample term name,Biosample type,,,Biosample genetic modifications methods,Biosample genetic modifications categories,Experiment target,Library made from,Experiment date released,Project,Lab,File download URL
file_type,file_format_type,output_type,file_assembly,assay ,biosample_term_name,biosample_type,,,genetic_modification_methods,biosample_genetic_modification_category,exp target,library source,experiment_date_released,project,lab,url
,,,Assembly,assay type,,,,,Biosample genetic modifications method,genetic modification category,experiment_target,library_made_from,exp_date_released,project_name ,lab_name,file_download_url
,,,,,,,,,,,experiment targets ,library_sourced_from,Date,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
File type,File format type,Output type,File assembly,Assay,Biosample term name,Biosample type,,,Biosample genetic modifications methods,Biosample genetic modifications categories,Experiment target,Library made from,Experiment date released,Project,Lab,File download URL
file_type,file_format_type,output_type,file_assembly,assay ,biosample_term_name,biosample_type,,,genetic_modification_methods,biosample_genetic_modification_category,exp target,library source,experiment_date_released,project,lab,url
